key,curve,x,y
E1/A/LightGBM,roc,0.0001971608832807571,0.9969984887362128
E1/A/LightGBM,roc,0.0001971608832807571,0.9972411315945839
E1/A/LightGBM,roc,0.0001971608832807571,0.9972602373314635
E1/A/LightGBM,roc,0.00029574132492113565,0.9973634083106134
E1/A/LightGBM,roc,0.0006243427970557308,0.997429323102848
E1/A/LightGBM,roc,0.0009858044164037854,0.9974618028555434
E1/A/LightGBM,roc,0.0012486855941114617,0.9974704004371393
E1/A/LightGBM,roc,0.0016430073606729758,0.9974789980187351
E1/A/LightGBM,roc,0.002300210304942166,0.997483774452955
E1/A/LightGBM,roc,0.0025630914826498424,0.9974923720345508
E1/A/LightGBM,roc,0.0031545741324921135,0.9975038354766785
E1/A/LightGBM,roc,0.003581756046267087,0.9975047907635226
E1/A/LightGBM,roc,0.0037131966351209252,0.9975162542056504
E1/A/LightGBM,roc,0.0037131966351209252,0.9976270674795521
E1/A/LightGBM,roc,0.003746056782334385,0.9976490390769637
E1/A/LightGBM,roc,0.003910357518401682,0.9976547707980276
E1/A/LightGBM,roc,0.004140378548895899,0.9976719659612192
E1/A/LightGBM,roc,0.004173238696109359,0.997734059606078
E1/A/LightGBM,roc,0.004206098843322818,0.9977694052193052
E1/A/LightGBM,roc,0.004534700315457414,0.997774181653525
E1/A/LightGBM,roc,0.004994742376445847,0.997778958087745
E1/A/LightGBM,roc,0.0056848054679284965,0.997781823948277
E1/A/LightGBM,roc,0.005849106203995794,0.9977885109561848
E1/A/LightGBM,roc,0.006177707676130389,0.9977894662430288
E1/A/LightGBM,roc,0.006670609884332282,0.9977894662430288
E1/A/LightGBM,roc,0.007262092534174553,0.9977894662430288
E1/A/LightGBM,roc,0.007754994742376446,0.9977894662430288
E1/A/LightGBM,roc,0.008675078864353312,0.9977894662430288
E1/A/LightGBM,roc,0.00874079915878023,0.9978028402588445
E1/A/LightGBM,roc,0.009200841219768665,0.9978143037009722
E1/A/LightGBM,roc,0.0094965825446898,0.9978190801351922
E1/A/LightGBM,roc,0.010515247108307046,0.9978190801351922
E1/A/LightGBM,roc,0.011041009463722398,0.9978200354220361
E1/A/LightGBM,roc,0.011698212407991588,0.9978200354220361
E1/A/LightGBM,roc,0.01212539432176656,0.9978238565694121
E1/A/LightGBM,roc,0.012355415352260778,0.9978525151747315
E1/A/LightGBM,roc,0.012618296529968454,0.9978601574694833
E1/A/LightGBM,roc,0.013702681388012618,0.9978639786168593
E1/A/LightGBM,roc,0.014491324921135647,0.9978677997642352
